Region,m_sku_desc,Actual_Tons,Predicted_Tons,Algorithm,MAPE,WMAPE,Error,Model_Index,ProcessID
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.228,1.4360491708380592,GradientBoosting,0.2277934788067458,0.2301218550496371,-0.20804917083805918,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.501,1.8750799216588305,GradientBoosting,0.2277934788067458,0.2301218550496371,-0.37407992165883064,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.459,1.3548598339671352,GradientBoosting,0.2277934788067458,0.2301218550496371,1.104140166032865,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.3530000000000002,1.9196604660495866,GradientBoosting,0.2277934788067458,0.2301218550496371,-0.5666604660495864,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.344,1.8833979298632513,GradientBoosting,0.2277934788067458,0.2301218550496371,-0.5393979298632512,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.1830000000000003,1.792202444192517,GradientBoosting,0.2277934788067458,0.2301218550496371,0.3907975558074832,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.154,1.7915037136962755,GradientBoosting,0.2277934788067458,0.2301218550496371,0.36249628630372444,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.2,1.4325595406304212,GradientBoosting,0.2277934788067458,0.2301218550496371,-0.23255954063042128,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.874,1.9709331466910416,GradientBoosting,0.2277934788067458,0.2301218550496371,-0.09693314669104147,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.476,2.0580537476390357,GradientBoosting,0.2277934788067458,0.2301218550496371,-0.5820537476390357,"0,0",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,3.83,5.722225976954715,GradientBoosting,2.2147207994233886,0.3845258822317906,-1.8922259769547152,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,7.535,7.11674896962275,GradientBoosting,2.2147207994233886,0.3845258822317906,0.41825103037724976,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,10.317,5.8131712642560815,GradientBoosting,2.2147207994233886,0.3845258822317906,4.503828735743919,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,5.816,4.746570073586052,GradientBoosting,2.2147207994233886,0.3845258822317906,1.0694299264139477,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,6.497000000000001,5.19940874209667,GradientBoosting,2.2147207994233886,0.3845258822317906,1.2975912579033304,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,6.2589999999999995,5.265075709081932,GradientBoosting,2.2147207994233886,0.3845258822317906,0.9939242909180672,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,4.822,5.7608188802503335,GradientBoosting,2.2147207994233886,0.3845258822317906,-0.9388188802503334,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,6.154,6.472346536365208,GradientBoosting,2.2147207994233886,0.3845258822317906,-0.31834653636520827,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,6.406000000000001,6.7506546793331,GradientBoosting,2.2147207994233886,0.3845258822317906,-0.34465467933309935,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,-0.262,6.247691243730127,GradientBoosting,2.2147207994233886,0.3845258822317906,-6.509691243730128,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,2.667,4.810662073322683,GradientBoosting,2.2147207994233886,0.3845258822317906,-2.143662073322683,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,3.1010000000000004,5.613059446097448,GradientBoosting,2.2147207994233886,0.3845258822317906,-2.5120594460974472,"0,1",1
PESHAWAR,LIPTON YELLOW LABEL BLCK TP A05 12X950G,11.322000000000001,5.631148782902075,GradientBoosting,2.2147207994233886,0.3845258822317906,5.690851217097926,"0,1",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,20.885,21.219178928048958,GradientBoosting,0.5185956197642905,0.3882857671635392,-0.33417892804895644,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,6.446000000000001,23.338533263172113,GradientBoosting,0.5185956197642905,0.3882857671635392,-16.892533263172112,"0,2",1
